gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,MonthlyCharges,TotalCharges,PaymentMethod_New,Churn_New
Male,No,No,No,0,Yes,No,No,No internet service,No internet service,No internet service,No,No,No internet service,Month-to-month,No,71.35,70.31,Mailed Check,No
Female,No,No,No,56,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,106.43,4721.66,Electronic Check,Yes
Male,No,No,No,1,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,81.96,1678.78,Credit Card (Automatic),No
Female,No,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,89.73,86.27,Electronic Check,Yes
Female,No,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,22.87,630.47,Mailed Check,No
Male,No,No,Yes,19,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,24.87,693.2,Credit Card (Automatic),No
Male,No,Yes,No,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,22.63,965.0,Bank Transfer (Automatic),No
Female,No,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,79.16,0.0,Electronic Check,Yes
Male,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,18.69,95.84,Mailed Check,No
Male,No,Yes,No,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,17.64,603.74,Bank Transfer (Automatic),No
Female,No,No,No,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,20.98,360.78,Credit Card (Automatic),No
Female,No,Yes,No,0,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,79.67,965.75,Electronic Check,No
Female,No,Yes,No,22,No,No phone service,DSL,Yes,No,Yes,No,Yes,No,Two year,Yes,51.14,1542.5,Credit Card (Automatic),No
Female,No,No,Yes,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,71.35,164.4,Mailed Check,No
Male,No,Yes,Yes,68,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,24.07,1157.19,Credit Card (Automatic),No
Female,Yes,No,No,46,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,107.1,6278.52,Electronic Check,No
Male,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,25.22,91.69,Mailed Check,No
Female,No,No,Yes,45,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,81.71,5259.83,Bank Transfer (Automatic),Yes
Female,No,No,No,7,Yes,No,No,No internet service,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,22.3,288.99,Mailed Check,No
Female,No,No,No,17,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,78.21,4433.16,Electronic Check,Yes
Male,No,No,No,23,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,One year,No,93.55,5678.76,Bank Transfer (Automatic),No
Male,No,No,Yes,20,No,No phone service,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,No,32.74,907.9,Credit Card (Automatic),No
Male,No,No,No,18,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,One year,No,74.57,2182.99,Bank Transfer (Automatic),No
Female,No,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,16.9,1328.75,Credit Card (Automatic),No
Male,No,No,No,65,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,20.25,158.21,Credit Card (Automatic),No
Female,No,No,No,53,Yes,Yes,DSL,No,No,No,Yes,Yes,No,One year,Yes,86.98,5202.57,Credit Card (Automatic),No
Female,No,No,No,68,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,91.22,7096.91,Bank Transfer (Automatic),No
Male,No,No,No,69,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,20.32,984.55,Mailed Check,No
Female,No,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,68.09,724.12,Electronic Check,Yes
Female,No,No,No,3,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,85.92,210.23,Credit Card (Automatic),No
Female,Yes,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,22.03,96.08,Bank Transfer (Automatic),No
Female,No,No,No,22,Yes,No,DSL,No,No,No,Yes,No,Yes,One year,Yes,88.59,1328.75,Electronic Check,No
Male,Yes,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,102.96,129.77,Electronic Check,Yes
Male,No,No,No,30,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,No,59.16,6222.46,Credit Card (Automatic),No
Female,No,No,No,58,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,91.72,5551.49,Bank Transfer (Automatic),No
Male,No,No,No,3,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,67.08,705.86,Electronic Check,No
Female,Yes,Yes,Yes,18,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,19.42,712.42,Bank Transfer (Automatic),No
Female,No,Yes,No,43,No,No phone service,DSL,No,Yes,Yes,Yes,No,No,One year,No,50.17,3014.52,Credit Card (Automatic),No
Male,No,Yes,Yes,71,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,59.55,5612.61,Mailed Check,No
Male,No,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,60.45,200.78,Bank Transfer (Automatic),Yes
Male,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,81.46,122.88,Electronic Check,No
Female,No,Yes,No,68,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,22.85,913.68,Credit Card (Automatic),No
Female,No,No,No,5,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,85.02,2132.01,Electronic Check,Yes
Male,Yes,No,No,47,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,97.18,4956.57,Electronic Check,No
Male,No,Yes,No,70,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Two year,No,94.33,1328.75,Credit Card (Automatic),No
Male,No,No,No,24,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,71.96,1307.17,Electronic Check,Yes
Male,No,No,No,36,Yes,Yes,DSL,No,No,Yes,No,Yes,No,One year,Yes,101.51,5953.46,Bank Transfer (Automatic),Yes
Male,No,Yes,Yes,45,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,24.83,2007.71,Bank Transfer (Automatic),No
Male,No,No,No,6,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,75.48,157.69,Electronic Check,No
Male,No,Yes,Yes,52,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,One year,No,92.36,4230.52,Electronic Check,No
Male,No,Yes,No,18,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,75.62,3759.93,Electronic Check,Yes
Male,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,21.51,1328.75,Mailed Check,Yes
Female,No,No,No,0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,50.83,2488.9,Mailed Check,Yes
Male,No,No,No,39,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,77.06,3126.79,Credit Card (Automatic),Yes
Male,No,No,Yes,4,No,No phone service,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,81.95,1328.75,Mailed Check,No
Male,No,No,No,0,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,Two year,Yes,88.86,7340.71,Credit Card (Automatic),No
Male,No,Yes,No,8,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,76.2,3325.36,Electronic Check,Yes
Male,No,Yes,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,82.94,0.0,Electronic Check,Yes
Male,No,No,No,30,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,98.33,5312.15,Credit Card (Automatic),Yes
Female,No,No,No,42,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,56.93,5513.43,Electronic Check,No
Female,No,No,No,3,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,22.59,1299.57,Mailed Check,No
Female,No,No,No,41,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,22.28,70.36,Credit Card (Automatic),No
Male,No,Yes,No,47,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,74.73,5926.0,Electronic Check,No
Female,No,No,No,30,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,75.21,257.57,Credit Card (Automatic),No
Male,No,Yes,No,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,22.8,177.23,Credit Card (Automatic),No
Male,No,Yes,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,18.29,798.07,Credit Card (Automatic),Yes
Male,No,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,19.87,785.36,Credit Card (Automatic),No
Female,No,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,22.28,62.11,Bank Transfer (Automatic),Yes
Male,No,No,No,16,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,77.96,1602.16,Electronic Check,No
Female,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,85.91,208.34,Electronic Check,Yes
Male,No,No,No,2,No,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,No,38.46,619.95,Mailed Check,No
Male,No,No,No,21,Yes,No,No,Yes,No internet service,No internet service,No,No,No,Month-to-month,Yes,79.44,830.02,Credit Card (Automatic),Yes
Male,No,No,No,8,No,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,49.63,552.63,Electronic Check,No
Female,Yes,Yes,Yes,73,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,78.94,4483.79,Bank Transfer (Automatic),No
Male,No,No,Yes,54,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,One year,No,91.98,6325.09,Electronic Check,No
Male,No,No,No,4,No,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,No,47.93,36.63,Mailed Check,Yes
Female,No,Yes,Yes,50,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,74.13,3866.49,Electronic Check,No
Male,No,No,No,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,20.61,1328.75,Credit Card (Automatic),No
Male,No,No,No,68,No,No phone service,DSL,No,No,Yes,Yes,No,No,Two year,No,49.23,5682.05,Credit Card (Automatic),No
Male,No,Yes,No,28,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,92.5,7091.64,Electronic Check,No
Male,No,No,No,0,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,No,89.95,887.41,Credit Card (Automatic),No
Female,No,No,No,30,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,One year,Yes,82.21,1968.62,Bank Transfer (Automatic),No
Female,No,Yes,No,7,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,77.34,1034.23,Electronic Check,Yes
Male,No,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,20.21,261.35,Bank Transfer (Automatic),No
Male,No,No,No,41,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Two year,No,96.04,7004.12,Bank Transfer (Automatic),No
Female,No,No,No,39,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,21.95,0.0,Mailed Check,No
Male,No,No,No,67,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,No,101.15,6629.26,Electronic Check,No
Male,No,No,Yes,6,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,85.5,181.74,Mailed Check,No
Male,Yes,Yes,Yes,73,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,22.05,856.43,Bank Transfer (Automatic),No
Female,No,No,No,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,18.8,1011.84,Credit Card (Automatic),No
Female,No,No,No,56,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,One year,No,83.21,1328.75,Electronic Check,No
Female,No,Yes,No,40,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,118.68,6947.54,Electronic Check,No
Male,No,Yes,No,69,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,108.57,5533.72,Credit Card (Automatic),Yes
Female,No,Yes,Yes,50,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,No,86.35,4281.61,Credit Card (Automatic),No
Male,No,Yes,Yes,45,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,One year,No,95.42,4493.66,Credit Card (Automatic),No
Female,No,No,No,17,No,No phone service,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,106.06,2410.99,Electronic Check,Yes
Male,No,No,Yes,37,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,21.64,746.72,Credit Card (Automatic),No
Male,No,Yes,No,71,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,No,71.97,4221.02,Bank Transfer (Automatic),No
Male,No,Yes,No,56,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,21.82,1328.75,Bank Transfer (Automatic),No
Male,No,Yes,No,72,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,One year,No,108.08,1328.75,Credit Card (Automatic),No
Male,No,No,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,27.29,2417.47,Bank Transfer (Automatic),No
Female,No,Yes,No,39,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,89.29,1148.9,Credit Card (Automatic),No
Female,No,No,No,39,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,104.82,5213.83,Electronic Check,No
Male,No,No,No,5,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,79.95,148.56,Credit Card (Automatic),Yes
Female,No,Yes,No,24,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,85.57,1380.09,Electronic Check,Yes
Male,No,No,No,50,No,No phone service,DSL,Yes,No,Yes,No,No,Yes,Two year,No,41.71,4734.19,Mailed Check,No
Male,No,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,77.64,3262.94,Electronic Check,Yes
Female,No,No,No,23,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,81.89,1328.75,Bank Transfer (Automatic),Yes
Male,No,No,No,0,No,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,No,50.44,91.12,Electronic Check,Yes
Male,No,No,Yes,30,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,49.5,1328.75,Credit Card (Automatic),No
Female,No,No,No,60,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,21.73,315.86,Bank Transfer (Automatic),No
Male,No,Yes,No,56,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Two year,Yes,106.69,3691.96,Bank Transfer (Automatic),No
Male,No,Yes,Yes,55,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,No,104.87,4815.57,Electronic Check,No
Male,No,Yes,No,41,Yes,No phone service,DSL,No,No,No,Yes,Yes,Yes,Two year,No,85.77,558.92,Credit Card (Automatic),No
Male,No,Yes,No,67,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,23.23,6336.12,Bank Transfer (Automatic),No
Male,No,No,No,67,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,19.52,816.79,Bank Transfer (Automatic),No
Male,No,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,90.78,1328.75,Mailed Check,Yes
Female,No,No,Yes,0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,71.35,41.38,Credit Card (Automatic),No
Male,No,Yes,Yes,70,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Two year,No,101.59,6309.23,Credit Card (Automatic),No
Male,No,No,No,2,No,No,DSL,No,No,No,No,No,No,Month-to-month,No,68.29,173.55,Electronic Check,Yes
Female,No,Yes,Yes,51,Yes,No,DSL,No,No,No,No,Yes,Yes,Two year,No,98.04,1328.75,Bank Transfer (Automatic),No
Female,No,No,No,4,No,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,No,46.06,1429.96,Mailed Check,No
Male,No,No,Yes,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,22.62,1230.93,Mailed Check,No
Female,No,No,No,1,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,81.38,4876.72,Electronic Check,Yes
Male,No,No,No,54,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,No,87.6,6770.43,Bank Transfer (Automatic),No
Male,No,No,No,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,23.99,1079.33,Electronic Check,No
Male,No,Yes,No,8,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,106.28,2119.47,Electronic Check,Yes
Male,No,Yes,Yes,1,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,One year,Yes,107.55,2986.39,Electronic Check,Yes
Male,No,No,Yes,30,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,No,78.47,5353.22,Mailed Check,No
Female,No,No,No,12,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,110.64,6078.9,Bank Transfer (Automatic),Yes
Female,No,No,No,21,No,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,No,27.1,103.53,Bank Transfer (Automatic),No
Male,No,Yes,No,10,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,92.17,178.27,Mailed Check,Yes
Female,No,No,No,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,19.12,1328.75,Credit Card (Automatic),No
Female,No,Yes,Yes,0,Yes,No phone service,DSL,Yes,No,No,No,Yes,Yes,One year,No,95.62,5529.8,Credit Card (Automatic),No
Male,No,Yes,No,36,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,No,91.25,1316.93,Electronic Check,No
Female,No,No,No,74,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,19.04,1018.07,Credit Card (Automatic),No
Female,No,No,No,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,22.22,918.0,Mailed Check,No
Male,No,No,No,14,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,75.93,1328.75,Electronic Check,No
Female,No,No,No,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,19.43,1091.38,Mailed Check,No
Male,No,No,Yes,70,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,22.26,1328.75,Bank Transfer (Automatic),No
